subject,wave,session,term,roi,b
115825,wave2,baseline,target,LH_Limbic_TempPole_1,-0.00623981947927799
115825,wave2,baseline,intercept,LH_Limbic_TempPole_2,0.0137325058836319
115825,wave2,baseline,conjunction,LH_Limbic_TempPole_2,-0.0171775774604565
115825,wave2,baseline,distractor,LH_Limbic_TempPole_2,0.0064692801439344
115825,wave2,baseline,incongruency,LH_Limbic_TempPole_2,0.0267953073417268
115825,wave2,baseline,target,LH_Limbic_TempPole_2,0.0153604823204315
115825,wave2,baseline,intercept,LH_Limbic_TempPole_3,0.00210503146128576
115825,wave2,baseline,conjunction,LH_Limbic_TempPole_3,-0.0260336387358822
115825,wave2,baseline,distractor,LH_Limbic_TempPole_3,0.0091457768713717
115825,wave2,baseline,incongruency,LH_Limbic_TempPole_3,0.0487300745237471
115825,wave2,baseline,target,LH_Limbic_TempPole_3,0.0170395453288772
115825,wave2,baseline,intercept,LH_Limbic_TempPole_4,0.150580701316268
115825,wave2,baseline,conjunction,LH_Limbic_TempPole_4,-0.0753926021884215
115825,wave2,baseline,distractor,LH_Limbic_TempPole_4,0.0247765367779738
115825,wave2,baseline,incongruency,LH_Limbic_TempPole_4,-0.0304161563683924
115825,wave2,baseline,target,LH_Limbic_TempPole_4,-0.0133311584194672
115825,wave2,baseline,intercept,LH_SalVentAttn_FrOperIns_1,0.238272387189801
115825,wave2,baseline,conjunction,LH_SalVentAttn_FrOperIns_1,-0.0577166873203854
115825,wave2,baseline,distractor,LH_SalVentAttn_FrOperIns_1,-0.00105879192121894
115825,wave2,baseline,incongruency,LH_SalVentAttn_FrOperIns_1,0.0586381817147168
115825,wave2,baseline,target,LH_SalVentAttn_FrOperIns_1,0.0180184648714187
115825,wave2,baseline,intercept,LH_SalVentAttn_FrOperIns_2,0.32854595350099
115825,wave2,baseline,conjunction,LH_SalVentAttn_FrOperIns_2,-0.0816989443300852
115825,wave2,baseline,distractor,LH_SalVentAttn_FrOperIns_2,-0.00611880501546419
115825,wave2,baseline,incongruency,LH_SalVentAttn_FrOperIns_2,0.117017691547358
115825,wave2,baseline,target,LH_SalVentAttn_FrOperIns_2,0.0233710037224567
115825,wave2,baseline,intercept,LH_SalVentAttn_FrOperIns_3,0.514071860462048
115825,wave2,baseline,conjunction,LH_SalVentAttn_FrOperIns_3,-0.0147283720234759
115825,wave2,baseline,distractor,LH_SalVentAttn_FrOperIns_3,-0.0305412598717974
115825,wave2,baseline,incongruency,LH_SalVentAttn_FrOperIns_3,0.0712793876543777
115825,wave2,baseline,target,LH_SalVentAttn_FrOperIns_3,0.0194254467014536
115825,wave2,baseline,intercept,LH_SalVentAttn_FrOperIns_4,0.495702455429927
115825,wave2,baseline,conjunction,LH_SalVentAttn_FrOperIns_4,-0.16107623232071
115825,wave2,baseline,distractor,LH_SalVentAttn_FrOperIns_4,0.0292220402513342
115825,wave2,baseline,incongruency,LH_SalVentAttn_FrOperIns_4,0.143448330091681
115825,wave2,baseline,target,LH_SalVentAttn_FrOperIns_4,0.0812371211540738
115825,wave2,baseline,intercept,LH_SalVentAttn_Med_1,0.478536841487044
115825,wave2,baseline,conjunction,LH_SalVentAttn_Med_1,0.0102131071171619
115825,wave2,baseline,distractor,LH_SalVentAttn_Med_1,-0.00836071792475958
115825,wave2,baseline,incongruency,LH_SalVentAttn_Med_1,0.0926770769261289
115825,wave2,baseline,target,LH_SalVentAttn_Med_1,-0.021068290644107
115825,wave2,baseline,intercept,LH_SalVentAttn_Med_2,0.321878353839993
115825,wave2,baseline,conjunction,LH_SalVentAttn_Med_2,-0.100354387364472
115825,wave2,baseline,distractor,LH_SalVentAttn_Med_2,-0.00479967713576693
115825,wave2,baseline,incongruency,LH_SalVentAttn_Med_2,0.0507954769802972
115825,wave2,baseline,target,LH_SalVentAttn_Med_2,0.0744458470718237
115825,wave2,baseline,intercept,LH_SalVentAttn_Med_3,0.696883167195641
115825,wave2,baseline,conjunction,LH_SalVentAttn_Med_3,-0.0785051730753014
115825,wave2,baseline,distractor,LH_SalVentAttn_Med_3,0.0486722388380254
115825,wave2,baseline,incongruency,LH_SalVentAttn_Med_3,0.109395258858246
115825,wave2,baseline,target,LH_SalVentAttn_Med_3,-0.00575289734131516
115825,wave2,baseline,intercept,LH_SalVentAttn_ParOper_1,0.290477317366013
115825,wave2,baseline,conjunction,LH_SalVentAttn_ParOper_1,-0.0236054213833674
115825,wave2,baseline,distractor,LH_SalVentAttn_ParOper_1,-0.0228522360551049
115825,wave2,baseline,incongruency,LH_SalVentAttn_ParOper_1,0.0563915920665156
115825,wave2,baseline,target,LH_SalVentAttn_ParOper_1,0.00280482991756021
115825,wave2,baseline,intercept,LH_SalVentAttn_ParOper_2,0.594628535912557
115825,wave2,baseline,conjunction,LH_SalVentAttn_ParOper_2,-0.120426595229231
115825,wave2,baseline,distractor,LH_SalVentAttn_ParOper_2,0.0227125416155271
115825,wave2,baseline,incongruency,LH_SalVentAttn_ParOper_2,0.151852169032902
115825,wave2,baseline,target,LH_SalVentAttn_ParOper_2,0.00526962891158054
115825,wave2,baseline,intercept,LH_SalVentAttn_ParOper_3,0.439394830104049
115825,wave2,baseline,conjunction,LH_SalVentAttn_ParOper_3,-0.12943689578664
115825,wave2,baseline,distractor,LH_SalVentAttn_ParOper_3,-0.0408909098093798
115825,wave2,baseline,incongruency,LH_SalVentAttn_ParOper_3,0.0868631453157719
115825,wave2,baseline,target,LH_SalVentAttn_ParOper_3,0.0335605168776823
115825,wave2,baseline,intercept,LH_SalVentAttn_PFCl_1,0.33451773121132
115825,wave2,baseline,conjunction,LH_SalVentAttn_PFCl_1,-0.10237751840918
115825,wave2,baseline,distractor,LH_SalVentAttn_PFCl_1,0.0204515228572682
115825,wave2,baseline,incongruency,LH_SalVentAttn_PFCl_1,0.0971467610973347
115825,wave2,baseline,target,LH_SalVentAttn_PFCl_1,0.0792524686652119
115825,wave2,baseline,intercept,LH_SomMot_1,0.386867755978766
115825,wave2,baseline,conjunction,LH_SomMot_1,-0.0663169333080565
115825,wave2,baseline,distractor,LH_SomMot_1,0.00626043801265432
115825,wave2,baseline,incongruency,LH_SomMot_1,0.0508272121263723
115825,wave2,baseline,target,LH_SomMot_1,0.0272552671110336
115825,wave2,baseline,intercept,LH_SomMot_10,0.810749631664915
115825,wave2,baseline,conjunction,LH_SomMot_10,-0.0482069575391098
115825,wave2,baseline,distractor,LH_SomMot_10,-0.00890823861744879
115825,wave2,baseline,incongruency,LH_SomMot_10,0.10726300797285
115825,wave2,baseline,target,LH_SomMot_10,-0.00674438610480649
115825,wave2,baseline,intercept,LH_SomMot_11,0.328816383698042
115825,wave2,baseline,conjunction,LH_SomMot_11,-0.286424912926652
115825,wave2,baseline,distractor,LH_SomMot_11,0.0674291687384809
115825,wave2,baseline,incongruency,LH_SomMot_11,0.130668817791675
115825,wave2,baseline,target,LH_SomMot_11,0.09605666568182
115825,wave2,baseline,intercept,LH_SomMot_12,0.923593298710381
