subject,wave,session,term,roi,b
115825,wave2,baseline,distractor,LH_Default_PFC_9,0.0508277030360028
115825,wave2,baseline,incongruency,LH_Default_PFC_9,-0.0632864739563037
115825,wave2,baseline,target,LH_Default_PFC_9,-0.0172932931502305
115825,wave2,baseline,intercept,LH_Default_PHC_1,0.0910295739741494
115825,wave2,baseline,conjunction,LH_Default_PHC_1,-0.0591995610508485
115825,wave2,baseline,distractor,LH_Default_PHC_1,0.022956443551819
115825,wave2,baseline,incongruency,LH_Default_PHC_1,0.0436698835832117
115825,wave2,baseline,target,LH_Default_PHC_1,0.0272885651914757
115825,wave2,baseline,intercept,LH_Default_Temp_1,-0.0228061726786591
115825,wave2,baseline,conjunction,LH_Default_Temp_1,0.00256115015295163
115825,wave2,baseline,distractor,LH_Default_Temp_1,-0.00792535259955236
115825,wave2,baseline,incongruency,LH_Default_Temp_1,-0.00736136980258421
115825,wave2,baseline,target,LH_Default_Temp_1,0.0166489243182436
115825,wave2,baseline,intercept,LH_Default_Temp_2,0.0797332830589748
115825,wave2,baseline,conjunction,LH_Default_Temp_2,-0.0295008531914966
115825,wave2,baseline,distractor,LH_Default_Temp_2,-0.00141380501492256
115825,wave2,baseline,incongruency,LH_Default_Temp_2,-0.0019608921449732
115825,wave2,baseline,target,LH_Default_Temp_2,0.0204748348864752
115825,wave2,baseline,intercept,LH_Default_Temp_3,0.210478483988918
115825,wave2,baseline,conjunction,LH_Default_Temp_3,-0.0296902265517258
115825,wave2,baseline,distractor,LH_Default_Temp_3,0.0177686516018427
115825,wave2,baseline,incongruency,LH_Default_Temp_3,0.0121003473769458
115825,wave2,baseline,target,LH_Default_Temp_3,0.0320215098687853
115825,wave2,baseline,intercept,LH_Default_Temp_4,0.209154010431464
115825,wave2,baseline,conjunction,LH_Default_Temp_4,-0.0375994340994763
115825,wave2,baseline,distractor,LH_Default_Temp_4,0.00783891872788507
115825,wave2,baseline,incongruency,LH_Default_Temp_4,0.0275210259509768
115825,wave2,baseline,target,LH_Default_Temp_4,0.0260598858596013
115825,wave2,baseline,intercept,LH_Default_Temp_5,0.500881082486607
115825,wave2,baseline,conjunction,LH_Default_Temp_5,-0.0179401331232804
115825,wave2,baseline,distractor,LH_Default_Temp_5,-0.0287075255405091
115825,wave2,baseline,incongruency,LH_Default_Temp_5,0.0294222286906954
115825,wave2,baseline,target,LH_Default_Temp_5,0.0366295879295941
115825,wave2,baseline,intercept,LH_DorsAttn_FEF_1,0.7244211075008
115825,wave2,baseline,conjunction,LH_DorsAttn_FEF_1,0.0159156446235614
115825,wave2,baseline,distractor,LH_DorsAttn_FEF_1,-0.0132193585766943
115825,wave2,baseline,incongruency,LH_DorsAttn_FEF_1,0.0507016752711626
115825,wave2,baseline,target,LH_DorsAttn_FEF_1,0.0330506132180305
115825,wave2,baseline,intercept,LH_DorsAttn_FEF_2,0.425622613321385
115825,wave2,baseline,conjunction,LH_DorsAttn_FEF_2,-0.15114620612072
115825,wave2,baseline,distractor,LH_DorsAttn_FEF_2,0.0513608297728822
115825,wave2,baseline,incongruency,LH_DorsAttn_FEF_2,0.250823250010153
115825,wave2,baseline,target,LH_DorsAttn_FEF_2,0.059019267729426
115825,wave2,baseline,intercept,LH_DorsAttn_Post_1,0.143768301335341
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_1,0.0266501814769054
115825,wave2,baseline,distractor,LH_DorsAttn_Post_1,-0.00513068573762223
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_1,-0.0155815106090397
115825,wave2,baseline,target,LH_DorsAttn_Post_1,0.00137026984905055
115825,wave2,baseline,intercept,LH_DorsAttn_Post_10,0.151160286337707
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_10,0.0533652951413722
115825,wave2,baseline,distractor,LH_DorsAttn_Post_10,0.0200327250893922
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_10,-0.00666932142029147
115825,wave2,baseline,target,LH_DorsAttn_Post_10,-0.00733270328339262
115825,wave2,baseline,intercept,LH_DorsAttn_Post_2,0.0345774914028793
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_2,-0.0223475940222286
115825,wave2,baseline,distractor,LH_DorsAttn_Post_2,-8.44748411043836e-05
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_2,0.11731605223263
115825,wave2,baseline,target,LH_DorsAttn_Post_2,-0.0189996193964936
115825,wave2,baseline,intercept,LH_DorsAttn_Post_3,0.766065781197167
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_3,-0.193214948522663
115825,wave2,baseline,distractor,LH_DorsAttn_Post_3,0.0176364194996136
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_3,0.306184798864909
115825,wave2,baseline,target,LH_DorsAttn_Post_3,0.0681116464840074
115825,wave2,baseline,intercept,LH_DorsAttn_Post_4,0.892946890841163
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_4,0.0780780254321002
115825,wave2,baseline,distractor,LH_DorsAttn_Post_4,-0.00634209833253487
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_4,-0.0420695879195217
115825,wave2,baseline,target,LH_DorsAttn_Post_4,-0.046383063742512
115825,wave2,baseline,intercept,LH_DorsAttn_Post_5,0.882202155914358
115825,wave2,baseline,conjunction,LH_DorsAttn_Post_5,-0.019985953867437
115825,wave2,baseline,distractor,LH_DorsAttn_Post_5,0.0087300696846819
115825,wave2,baseline,incongruency,LH_DorsAttn_Post_5,-0.000402207973474886
